"ID","(Intercept)","hour","Country","dateDeployed","habitat","Lat","Long","N1","N24","prop1","prop24","Total","TotalFish","Total.std","TotalFish.std","ENSPIE","ENSPIEfish","biomass","biomass.std","siteName","contact","density","cover","canopy","richness","Cymodocea.rotundata","Cymodocea.serrulata","Halodule.emarginata","Halodule.uninervis","Halodule.wrightii","Heterozostera.nigricaulis","Posidonia.australis","Ruppia.maritima","Syringodium.filiforme","Syringodium.isoetifolium","Thalassia.testudinum","Zostera.marina","Zostera.muelleri","Zostera.nigricaulis","Zostera.noltei","temp","sal","meanLat","meanLong","calcite","chlomax","chlomean","chlomin","chlorange","cloudmax","cloudmean","cloudmin","damax","damean","damin","dissox","nitrate","parmax","parmean","ph","phos","phosphate","salinity","silicate","sstmax","sstmean","sstmin","sstrange","hemi","Site","basin","coast","S.all","S.cold","S.warm","Albulidae","Ariidae","Balistidae","Batrachoididae","Cancridae","Carangidae","Carcharhinidae","Carcinidae","Chaetodontidae","Channidae","Cheilodactylidae","Clinidae","Cottidae","Crangonidae","Cyclopteridae","Cyprinodontidae","Diodontidae","Eleotridae","Elopidae","Epialtidae","Fundulidae","Gadidae","Gerreidae","Gobiesocidae","Haemulidae","Hexagrammidae","Labridae","Lateolabracidae","Lethrinidae","Lutjanidae","Moronidae","Mullidae","Muraenidae","Nemipteridae","Ostraciidae","Ovalipidae","Paguridae","Palaemonidae","Panopeidae","Penaeidae","Phycidae","Platycephalidae","Pomacentridae","Portunidae","Salmonidae","Scaridae","Sciaenidae","Sebastidae","Serranidae","Sillaginidae","Sparidae","Sphyraenidae","Stichaeidae","Synodontidae","Terapontidae","Tetraodontidae","Tetrarogidae","Trachinidae","Triglidae","Urotrygonidae","Varunidae","hemicoast","coastbasin","MDS1","MDS2","MDS3","rate","logfish","logbio","abLat"
"Australia (VIC).20170223.Seagrass",3.22147997596258,-0.0108003978116284,"Australia (VIC)",20170223,"Seagrass",-38.180151,144.715595,25,24,0,0.166666667,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.0107422829246535,1.55675375336072,3.91686904243941,38.180151
"Australia (VIC).20170223.Seagrass",3.22147997596258,-0.0108003978116284,"Australia (VIC)",20170223,"Seagrass",-38.180151,144.715595,25,24,0,0.166666667,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.0107422829246535,1.55675375336072,3.91686904243941,38.180151
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.193552,144.711297,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.193552
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.193552,144.711297,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.193552
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.193552,144.711297,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.193552
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.152773,144.716919,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.152773
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.152773,144.716919,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.152773
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.152773,144.716919,25,25,0,0.08,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.152773
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.180151,144.715595,25,25,0,0.04,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.180151
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.180151,144.715595,25,25,0,0.04,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.180151
"Australia (VIC).20170223.Unveg",3.21957711998519,-0.00289983874808935,"Australia (VIC)",20170223,"Unvegetated",-38.180151,144.715595,25,25,0,0.04,27.9579831932773,26.1932773109244,1.39789915966387,1.30966386554622,1.20965631759133,1.02715491729006,14.7638166998237,0.738190834991183,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.00289563827691752,1.52816562937793,2.86875657355643,38.180151
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.193552,144.711297,25,25,0,0.08,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.193552
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.193552,144.711297,25,25,0,0.08,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.193552
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.193552,144.711297,25,25,0,0.08,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.193552
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.152773,144.716919,25,14,0,0.071428571,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.152773
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.152773,144.716919,25,14,0,0.071428571,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.152773
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.152773,144.716919,25,14,0,0.071428571,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.152773
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.180151,144.715595,25,16,0,0.4375,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Edwards_Point","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.180151
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.180151,144.715595,25,16,0,0.4375,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"Indented_Head","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.180151
"Australia (VIC).20170224.Seagrass",3.22402747315683,-0.0214522953626908,"Australia (VIC)",20170224,"Seagrass",-38.180151,144.715595,25,16,0,0.4375,35.4071856287425,28.0299401197605,1.77035928143713,1.40149700598802,2.13273781254816,1.63711029015056,165.137780575809,8.25688902879045,"St._Leonards","Holger Janes","501-1000 shoots per square meter","75-100%","51-100 cm",3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.7625,37,-38.1754906666667,144.714605666667,0.00341616664081812,2.92899998029073,2.2906667192777,1.6865000128746,1.24250001708666,0.677499999602636,0.605666657288869,0.540833324193954,0.204000001152356,0.180666665236155,0.156333334743977,5.68066668510437,0.399499997496605,54.1528339385986,34.3723328908285,8.25950002670288,0.118200000375509,0.118200000375509,35.6243330637614,0.686000009377797,21.0485000610352,16.1350005467733,11.4204998016357,9.6280001004537,"South","VIC","Pacific","West",8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,"South West","West Pacific",0.222838316482422,-0.437634434946287,0.668704133871262,0.021223831482425,1.55675375336072,3.91686904243941,38.180151
